day,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
123,0.1860890503029433,0.2697250592145563,0.3960843075066184,0.271049803627417,0.4127605834252183,0.5018282271663755,0.3718313501399419,0.2609821019456078,0.3901104344284831,0.336903467636408,0.2830600423199433,0.247181784771817,0.3781171358396952,0.36296525194632656,0.2895599136180883,0.23465630379719501,0.20417880589121998,0.22435490812335188,0.4884547955864746,0.42029489404141784,0.36408931754511364,0.7211772717728486,0.3555158717238293,0.3026256258117256,0.4413317944818435,0.6023581397246455,0.25040532342950783,0.33338288429970053,0.3886857252885601,0.3170856333336819,0.6763113010468377,0.3267935246989742,0.3568999426291097,0.47026336400821733,0.3041097819817049,0.6021374830709597,0.28265103518487167,0.5577993213321164,0.472292994066632,0.6815853885133543,0.5635832820394837,0.20259653649029546,0.1851382981481192,0.2215945684319587,0.34313961932479287,0.33192947338348733,0.22682834380652195,0.43560932590179624,0.22907753727736144,0.402419616986294,0.3128212020558924
124,0.19306521987999317,0.27010221214750707,0.3973864189023966,0.2665988402185992,0.4041383314725514,0.4973705386005427,0.39713033991953967,0.28567355043895026,0.3979958831626887,0.3373017222407697,0.306587075761355,0.23757681914049117,0.36209876362883353,0.3752601407180409,0.29135879733675935,0.2343175157747441,0.2072789042835667,0.2546921960511793,0.5078303305226827,0.3927886547642509,0.3504008892272535,0.7523212437823072,0.36610207431312963,0.3187907055620428,0.4838443108044186,0.6260625418367497,0.27036204673377506,0.3323837097105765,0.39580396132130413,0.3130303888120161,0.6776129520304127,0.3320252962020128,0.3580948751013158,0.4608217878660458,0.3023861369267845,0.5998526454839002,0.28245120749488023,0.5597562214582856,0.4863499879839455,0.670998432148764,0.5608016513542152,0.21330097767441095,0.1829485594687174,0.2298860174010916,0.3516376284196697,0.33364484872819195,0.23199396917840848,0.4353230314779043,0.22901867908205176,0.39978150446393246,0.309132659622632
125,0.18741730922808,0.25193848928865586,0.36479641137239877,0.26908031381757,0.37859003396811025,0.5039087973956813,0.39035212816396936,0.28585107635126267,0.4002798466753451,0.2818319984052067,0.3203226740256779,0.2322330127244241,0.3554611494343611,0.35738524623215945,0.2821750904171481,0.23101500769256664,0.2074195164298797,0.2844500497954224,0.5026495006337152,0.39583163880444966,0.35160790677867704,0.7463595318437307,0.3819393185710421,0.31944183804987253,0.4993531013446551,0.6181049454230371,0.26117071656745366,0.33961686304827704,0.393731635623533,0.31024367236824746,0.6653245825800309,0.3407633736636747,0.3351510859869906,0.45220942264515224,0.30387831548673566,0.6042687159505888,0.2612020714243072,0.5337321064915248,0.45154263519541554,0.5163382954055192,0.5829028466078624,0.19940049424522815,0.18808410345632626,0.2521408625062661,0.33402940954307264,0.3376848324829947,0.2272583429937611,0.4367296288274727,0.21999930850804886,0.3976443549408604,0.31775457968828186
126,0.19170839963988548,0.27562549220102656,0.3801191240805492,0.261106449526043,0.399481831596196,0.5083731540246025,0.4136920859260843,0.3043456945280692,0.4058433318319079,0.30092388046485385,0.32203805448960504,0.2369654621183436,0.3538884324258576,0.35441270696906285,0.28142199516929406,0.2255673374375479,0.20700128470253645,0.28264852074651625,0.5285633181649144,0.3894683877200697,0.35520474904345145,0.7498377245469144,0.3760138903238998,0.3221168884840543,0.5018547010321153,0.651897695654295,0.2576459385674114,0.3433479910238826,0.37921919556036554,0.3235831940451527,0.6649823040837178,0.34991613464015725,0.3071535295630575,0.44621792705067076,0.3020239492451077,0.5846690176641235,0.2897225184474053,0.5420979682198269,0.3920326231225892,0.5108661115382673,0.6254126189171152,0.19929435049168284,0.18921015672290467,0.2571238506620415,0.3359043773386837,0.3237922480608549,0.22951576661789166,0.47175898068278216,0.22133034865961954,0.3871563935440092,0.3257959684429671
127,0.1917492446809049,0.27315635481410216,0.3808888017924745,0.2558127906368367,0.39906186589615306,0.5055737953780964,0.40128067353386326,0.30438700128218976,0.4125296159599175,0.3009684486852482,0.33656568262319114,0.2375337281276341,0.3352907197427896,0.37302324131250386,0.2803844074498649,0.22608077418529587,0.20720659529358415,0.2994931658410031,0.5261492991793247,0.36798569912381507,0.3501438100947614,0.7495066914062881,0.37524207040787066,0.32292102917017185,0.48837146177670704,0.6556656644091905,0.26886335885028256,0.3070755474490583,0.3565257995476088,0.344813420527789,0.6663905147761812,0.34723451098514696,0.3135808427774361,0.444390337349492,0.30205893785055754,0.5833121110516378,0.28167166600659693,0.53736925376979,0.4010857631058691,0.5086840934052141,0.6263824243823692,0.19747755200711015,0.18813207765269818,0.2571956819018292,0.3359396250824598,0.3211937597152391,0.23833008898649197,0.4793950155138909,0.23672836577981418,0.3914081175882532,0.3270266584465533
128,0.17960771953791474,0.2561874393994545,0.380150209690941,0.24488503552308355,0.4035176441585404,0.5030292876792548,0.3935662750992591,0.2656954019411272,0.4018615987969955,0.2625331565223337,0.3067669678296058,0.23135414968481088,0.33366971746578816,0.3415759105561683,0.24613957858580263,0.22561738051186753,0.21757408500673311,0.29143270667337146,0.5418377625171363,0.36384510118011676,0.33715007329568053,0.7549709554919231,0.32265908905688734,0.3215299182167568,0.5188773628753864,0.6506391787023771,0.27111959167479727,0.2843285935399047,0.3344254000004467,0.3439840026844452,0.658795326177464,0.316465169228968,0.3121021997480397,0.40123828297908487,0.2859739199754212,0.5886006739156375,0.26994299953120193,0.5531362812928003,0.4054419606908632,0.4971589375141237,0.6275658130389005,0.2117039110407279,0.18708570562038868,0.2391329344324686,0.3279920113900229,0.34107207566344533,0.222041948927561,0.45308899579901096,0.23056486683906818,0.4090203074497667,0.31287294935598114
129,0.16285057223050134,0.2681383342368479,0.37994920911225133,0.24539799414657812,0.3803981533430459,0.4576033597297366,0.4127367712275034,0.2643266166275113,0.390409567835088,0.26486831652166265,0.32099632302662384,0.2311899544972357,0.33330345666512917,0.30254487025521803,0.24408624184282807,0.22225996850835192,0.21944628182268458,0.30245895025242764,0.5397019406018749,0.3129335981877066,0.35354011891781195,0.666164239566884,0.32218598600845727,0.3211638228392156,0.4490717441443291,0.6149285237251192,0.2654287319198686,0.26810813635956454,0.33285542165197723,0.3397932176968706,0.597168653146924,0.29354861996592174,0.3020700735240389,0.40237364783513324,0.2859376578973692,0.586126394679858,0.27478399980843543,0.5397660172664702,0.37600676113490367,0.48769368687038395,0.628370133786091,0.19038655413717828,0.18570406278337434,0.2376845906885876,0.3238276972687938,0.321296019419837,0.22269491463907048,0.459235935551493,0.22887373216350201,0.38777521430565276,0.31718590594865587
130,0.16003031664571507,0.28898807165113355,0.3770862925783296,0.2429675513213829,0.3540020347038076,0.4385290986288722,0.446041509194421,0.2586690093452365,0.38961535532867797,0.262178167289254,0.320615586296493,0.2315367414445211,0.33462288029316806,0.29047629136722375,0.2477722956340492,0.25638065313371666,0.22076060068695855,0.3081850182031289,0.5525794482341134,0.32667684426021176,0.35399228283576506,0.6638230021212981,0.33018898106000966,0.3189908550482578,0.49241187195929526,0.596583855804201,0.27156637521355786,0.26359570812548255,0.31331525645888125,0.3689230578099628,0.6012711561629628,0.2665459156776589,0.31097384075435425,0.40190502449283244,0.2878791853348647,0.600918926005629,0.2697999972803489,0.533584696342947,0.2966732279107221,0.48708602192529143,0.6465636266951775,0.19412774359763102,0.1860593643561542,0.2202042128908114,0.3230814787919886,0.323552232423879,0.21400240459988756,0.4568609941263324,0.21650494581850713,0.39071063189045485,0.3213035617431619
131,0.16124590116313858,0.3143557119166884,0.36306529693204365,0.2590163896691857,0.3550120766542553,0.4351523783567983,0.4436804398574427,0.2508765656223705,0.37675538741611875,0.2734406082073866,0.31441023125812256,0.20174558867291956,0.33306096951618686,0.28819339221245516,0.2451061163946215,0.25541985201532336,0.22465324474051854,0.31533216106584516,0.5512750132887856,0.3294778812446702,0.3679453489008148,0.6652544311383145,0.33547894103840287,0.32284865434965443,0.4603270866106813,0.5842281118982307,0.2751552554900198,0.2588412310237419,0.32617040578846623,0.38964285753519134,0.5534454283289035,0.2603102820875892,0.3111608186585397,0.4020346908457391,0.2512128708763922,0.6153082694581237,0.2663576429632046,0.5265768010947589,0.3103293653403961,0.4939504937789185,0.6524383351697538,0.19994049831488533,0.18451992384813268,0.21213879215309397,0.32220884491653307,0.352596693450347,0.19795833187512038,0.4563596260019877,0.21684616273705531,0.3911045116492689,0.3391931783866894
132,0.16358106247990964,0.32371736402160417,0.3540730290348606,0.2528320165544181,0.3718285103210502,0.4363537766389773,0.43735308812268364,0.24993655270846374,0.38248477253362745,0.2778711623522882,0.31907333032923646,0.20741409916035156,0.3244459208177358,0.2841839678173826,0.25253110784609245,0.28910356765805423,0.2399528254347445,0.3087000213670941,0.5393054955281712,0.33182894875396146,0.3907857340647266,0.6561180329672535,0.339466311161924,0.3231347454603278,0.4589825432884512,0.5768380422042335,0.2914282709622343,0.2380124569249854,0.3222881320646493,0.388997438077915,0.54999891539232,0.26214002656530333,0.3126370181688569,0.39879446186871187,0.24715469418437988,0.6220073670997739,0.2689745778376885,0.5695933671041593,0.3351337957512992,0.5027467658441009,0.6534349803334786,0.20822977968384046,0.18434495587279526,0.21544954620566223,0.31872517829245595,0.3522606406697376,0.1971272333855768,0.45997775232056637,0.2225598360890678,0.39122728438020343,0.348020048826423
133,0.14669342495960544,0.32392669872731905,0.3416586111979253,0.2555759219389644,0.3723290899709158,0.4133533782428472,0.43676834092562505,0.2280656180373989,0.38524103450682723,0.2758601952750332,0.31920557293447993,0.21666164166536833,0.3223820091913319,0.3625294356755862,0.24984440544786043,0.22962591548191574,0.2592961096440007,0.3103394629106791,0.5124627655681142,0.36104730604042384,0.36817472516939165,0.6488381855662879,0.32568831047842667,0.29116959203801546,0.43467375904334704,0.5798558533333306,0.2896300142303764,0.24512854810778026,0.28628656358058596,0.3916061195507566,0.490553693046978,0.2617554343191304,0.3234105973529435,0.4013545618931484,0.24199089032700727,0.6196590108643256,0.2658529299440938,0.5243762415712117,0.3413637159120517,0.4994366230764054,0.5907234373892254,0.20616679238327298,0.1743942322179928,0.22108568700901093,0.30218809614901593,0.3409112000494006,0.17402005199589474,0.44823116143756936,0.22266471038317062,0.3536473379102657,0.3550615649780429
134,0.1298304257644702,0.31087155503092656,0.31234130016874134,0.23854872640632782,0.37453116493089467,0.41030088647045265,0.43094064487852807,0.20448791738156558,0.33843303980019257,0.2382036216042976,0.3175838157345344,0.22203726490776046,0.2925405887171827,0.3676513238534855,0.22891319222154058,0.2338525347995229,0.2595772847754629,0.3097669838099975,0.5004118973635096,0.36584996129639463,0.3656225100970205,0.6548401972425567,0.3197548647315162,0.2569583063549612,0.435048348561778,0.5780773072577479,0.3053246801067632,0.22633872616358353,0.2971371062959055,0.37540991569268467,0.41862153198691593,0.24571237717590788,0.3625022676284676,0.3853010099355604,0.24590330602892346,0.6069821668849262,0.2483593372206201,0.5369643620112059,0.34327932418374674,0.5113801109451556,0.601607295808504,0.20496311829770983,0.15911607155492738,0.22325510704385595,0.2755697976848706,0.3472908071870766,0.1706642551563527,0.4487315663716449,0.2160147365864857,0.3342073588686141,0.34962105870049925
135,0.12996767635936898,0.3109861705257149,0.29434994682245463,0.2175122748793813,0.3746490873208823,0.3767468427943639,0.4085837096900234,0.2070924857101608,0.33768916421954964,0.2352335493268144,0.32802064551397553,0.22222483544943963,0.29691620402845886,0.3546756100178816,0.23320540006456228,0.2539327356255387,0.25830396849268267,0.3051838496825584,0.5062129679197541,0.3860913772752036,0.370940933246263,0.6592940297154939,0.29981945970193297,0.25953785527935536,0.4361086172394865,0.5607617948353143,0.3429784798937356,0.22715156988116833,0.2714652541682142,0.38317054166493786,0.38974722276338347,0.24222224036937418,0.35472678435080257,0.3514630097106749,0.2399999408395943,0.6257894023742778,0.24891344751168676,0.5450176460732966,0.34264118648236286,0.5150592000218688,0.6064338099733856,0.20334963536083078,0.15727780464788296,0.222179944191332,0.26391341296209014,0.34223370400116543,0.170276254825964,0.4553756783170327,0.21751896773713994,0.3333262202632829,0.39206771108309374
136,0.148123865362996,0.32043794042656365,0.2640765778340395,0.19744573115772318,0.3871035833331554,0.48026334489560946,0.3619315904821628,0.20862099502304665,0.33617081207341365,0.2456689290580743,0.32736457282089637,0.22990064361441312,0.3120943622592844,0.3991332121414208,0.2398078049532866,0.2631921349971868,0.25307439103915674,0.31527501970957916,0.5407928197007784,0.3760264535556834,0.35907909790844456,0.6554958747705487,0.2895750501366631,0.2906274448246721,0.4364491176644595,0.5624903755965581,0.35204006145949773,0.23947166407791928,0.26833160680770424,0.3968980119905194,0.38635056536494095,0.2974418202051376,0.37397389720844004,0.35503927646039396,0.2498997034850484,0.5937151353194385,0.27956535529423837,0.5234655074466599,0.3649979682295638,0.5162083152395324,0.5943837749907416,0.20576242923065055,0.15383805646282148,0.2584323443198442,0.24175735538189383,0.3498490496335557,0.1791172929771338,0.471522909129277,0.23364832723496565,0.3736164221227271,0.41252235431198997
137,0.14702662098956204,0.31398372988533096,0.2694954238799315,0.20580962134490827,0.3868505829303804,0.4645012118163151,0.36178166632374414,0.20840595573851284,0.33782148596600986,0.2453015883438274,0.3157083032312536,0.21887996762089573,0.3106694080575222,0.4023675017395196,0.2373294149464656,0.27792152241530466,0.2226994862652945,0.3146180758052316,0.5410145044660621,0.3637991434302311,0.3540990436717081,0.6551016446571494,0.2974950482931035,0.2866866358789613,0.46481211944463074,0.5615247145569238,0.34024159461013115,0.2298374700398117,0.2597615044242568,0.3924345513403081,0.38770493617691343,0.2806183245006445,0.36714349742093233,0.3534524018705388,0.307807435970224,0.59303974891266,0.27574905880692746,0.5226763631940372,0.36211804373679496,0.5088534504941887,0.5919005073525108,0.20298372125130784,0.1475463630571321,0.2583696003082871,0.2512952478197785,0.31639416214295785,0.1692361557377792,0.46545273705142437,0.23297663679385186,0.3705928513650865,0.4123912150256449
138,0.14975753231945058,0.3051488866593324,0.2657188095292609,0.2194571014638238,0.3488427832205214,0.4694360096173819,0.37708243292232346,0.2259166814947963,0.3433180284261819,0.2415250300293475,0.32919218306165116,0.2324698756713058,0.2897934458306294,0.40334419983545966,0.23795550758946282,0.27843436805661653,0.22247437993214325,0.33896220945633815,0.5377737326958355,0.33720408979023686,0.31995522356131534,0.6252883583520279,0.3025501874716651,0.27273189084067134,0.4576069334000053,0.5462476556736805,0.33846024151017723,0.23419715354433895,0.25925829546162577,0.3892543348012763,0.37173581512313125,0.27686033624661277,0.36037758245723434,0.3553503075053733,0.30862506957033486,0.5557884958812161,0.2559143828092421,0.5234878290529364,0.36289458892467547,0.5351163629195429,0.579222361212404,0.20775953292215332,0.1518657772642324,0.2578546989316268,0.25005494253297544,0.3023302200112398,0.18019998340526605,0.465900194452699,0.211748109466299,0.3737329615138171,0.41794413632039856
